0.400000 0.133900
0.450000 0.157300
0.500000 0.173300
0.550000 0.200200
0.600000 0.226300
0.650000 0.253100
0.700000 0.287000
0.750000 0.340500
0.800000 0.371000
0.850000 0.424800
0.900000 0.477000
0.950000 0.536100
1.000000 0.582700
1.050000 0.620900
1.100000 0.671300
1.150000 0.724000
1.200000 0.757200
