0 0.039467
1 0.029760
2 0.025317
3 0.022724
4 0.020256
5 0.019205
6 0.018127
7 0.016999
8 0.016255
9 0.015577
10 0.015224
11 0.014759
12 0.014439
13 0.013718
14 0.013217
15 0.013204
16 0.012627
17 0.012437
18 0.011996
19 0.012108
20 0.011927
21 0.011773
22 0.011254
23 0.011191
24 0.010856
25 0.010566
26 0.010613
27 0.010366
28 0.010320
29 0.010156
30 0.010050
31 0.009660
32 0.009651
33 0.009702
34 0.009477
35 0.009443
36 0.009293
37 0.009243
38 0.009132
39 0.009003
40 0.008908
41 0.008793
42 0.008816
43 0.008777
44 0.008638
45 0.008609
46 0.008390
47 0.008495
48 0.008338
49 0.008237
50 0.008184
51 0.008009
52 0.008046
53 0.008083
54 0.008064
55 0.007733
56 0.007626
57 0.007772
58 0.007729
59 0.007503
60 0.007606
61 0.007446
62 0.007454
63 0.007423
64 0.007403
65 0.007477
66 0.007510
67 0.007355
68 0.007345
69 0.007155
70 0.007178
71 0.007060
72 0.007009
73 0.006981
74 0.006966
75 0.007105
76 0.006890
77 0.006772
78 0.007032
79 0.006761
80 0.006709
81 0.006725
82 0.006819
83 0.006818
84 0.006701
85 0.006543
86 0.006549
87 0.006629
88 0.006665
89 0.006633
90 0.006502
91 0.006439
92 0.006391
93 0.006296
94 0.006399
95 0.006360
96 0.006291
97 0.006227
98 0.006281
99 0.006253
