 0 0.000000
 1 0.000010
 2 0.000200
 3 0.001090
 4 0.004760
 5 0.014920
 6 0.036980
 7 0.074180
 8 0.120600
 9 0.161850
10 0.174960
11 0.158780
12 0.120130
13 0.074620
14 0.037270
15 0.014180
16 0.004440
17 0.000870
18 0.000150
19 0.000010
20 0.000000
