 0 0.000000
 1 0.000000
 2 0.000000
 3 0.000000
 4 0.004000
 5 0.011000
 6 0.045000
 7 0.063000
 8 0.105000
 9 0.157000
10 0.192000
11 0.160000
12 0.134000
13 0.066000
14 0.039000
15 0.016000
16 0.007000
17 0.000000
18 0.001000
19 0.000000
20 0.000000
